Endemic_Potential_R0,Endemic_Potential_Duration,Demography_Urban_Rural_Split,Demography_Population_Density,Environmental_Index,Socio_economic_Gini_Index,Socio_economic_Poverty_Rates,Communication_Affordability,Socio_economic_GDP_per_capita,Socio_economic_Employment_Rates,Socio_economic_Education_Levels
4.452689,8.922865,0.3706336,278.1948,0.13164538,0.36049098,0.34475005,0.7088581,12272.248,0.26122797,0.195812
1.7234575,17.743778,0.7615671,73.15018,0.73837626,0.5757299,0.52110064,0.8702118,27567.635,0.46868253,0.7703321
3.2911055,8.801365,0.20328271,347.3822,0.5923057,0.46635744,0.5046784,0.40745965,9314.591,0.9232503,0.5031896
1.4415352,1.1702857,0.23064944,153.5166,0.8910461,0.3459005,0.7731549,0.3937015,5044.3057,0.49024487,0.82262254
14.972698,21.848331,0.8352073,231.81985,0.48441637,0.39385223,0.8202431,0.48795572,103622.055,0.50691694,0.87838423
2.1865537,3.975334,0.35478443,348.94333,0.65714264,0.23159999,0.70613426,0.5432799,47588.395,0.7449846,0.82387525
1.6660928,6.9162545,0.42389983,1928.6141,0.6252312,0.70040935,0.29512274,0.72464037,4184.359,0.78762,0.783275
3.4884741,8.153882,0.4861363,448.52368,0.6981472,0.7307822,0.36299592,0.549655,5654.3037,0.65485007,0.8893479
2.9941592,7.70937,0.8915415,574.2162,0.6597053,0.29183185,0.6807535,0.742498,7409.876,0.56497806,0.5218127
1.5696895,11.565771,0.6940527,575.23865,0.27801725,0.35027882,0.73586273,0.2979181,3366.287,0.36522052,0.6748637
1.9263042,4.793162,0.4756757,49.14802,0.12831089,0.6346437,0.75872445,0.5014054,2999.7324,0.58215564,0.8231412
3.296978,8.801072,0.15123186,396.61777,0.2930951,0.5640982,0.50127125,0.2229445,15098.332,0.7536535,0.08795502
13.567077,11.604677,0.42225128,1189.3114,0.4301757,0.49818295,0.6308495,0.5055359,6804.1406,0.82359153,0.6429967
3.6155572,1.1037383,0.9203309,478.7133,0.83319217,0.8775286,0.78906554,0.51999074,6241.372,0.6734624,0.024810353
151.25378,5.6011677,0.58022344,116.230644,0.81870145,0.7216581,0.447676,0.32678342,23480.328,0.52131987,0.55552274
3.5076694,13.66459,0.41868,63.68519,0.2670874,0.10688909,0.14788294,0.117253035,1839.8652,0.49934825,0.66275007
16.325205,19.716288,0.62302256,60.25622,0.8189939,0.5686572,0.73787344,0.41362792,4051.6848,0.67840844,0.2385717
15.103726,5.552296,0.44870552,304.96622,0.50759226,0.7790062,0.678796,0.36143354,4200.9844,0.12678866,0.40600482
1.7046586,2.3715577,0.9342789,431.43317,0.6087879,0.2078103,0.4731049,0.15654244,5204.414,0.7083093,0.4972593
2.0181406,6.1545043,0.67906475,75.54201,0.5702754,0.60025084,0.19672653,0.09297845,7370.6,0.28632525,0.76823866
2.1701734,6.351291,0.7069854,103.34946,0.26109248,0.56443775,0.329285,0.36435303,4340.2163,0.7047174,0.4410596
2.9575572,10.815411,0.6258179,186.52477,0.5801558,0.43869716,0.81483626,0.1978758,791.67065,0.74983966,0.59373784
3.6932325,3.2527184,0.23880425,370.5344,0.54616416,0.60058844,0.5260171,0.72273856,16527.766,0.4379629,0.26809067
1.686569,10.647678,0.22932243,327.92923,0.21322624,0.35187373,0.52382845,0.4793058,613.4285,0.3809919,0.755787
5.2292466,6.14411,0.89399767,98.748604,0.94823205,0.40539223,0.9216131,0.6322746,5369.5435,0.74944824,0.585221
11.923795,12.415602,0.21147111,162.87161,0.27274382,0.36524314,0.84783345,0.13059951,1154.6564,0.75828326,0.67707974
16.237673,11.414496,0.2787034,163.48091,0.8150142,0.47310916,0.37581298,0.65875894,681.1115,0.55757356,0.48458144
3.7461503,4.881729,0.2859161,360.08038,0.15298833,0.7162774,0.48623136,0.45567176,14865.861,0.4865225,0.20135133
2.072754,10.851315,0.61987466,115.390236,0.69593203,0.8399735,0.6267078,0.43596107,1157.3616,0.6030481,0.28473964
1.5115049,4.7775726,0.6871767,264.23404,0.21514237,0.20882596,0.46069342,0.7386961,19699.205,0.58886737,0.34386867
4.338187,6.349917,0.17585455,434.44373,0.32646614,0.25430384,0.89867115,0.4932585,8401.735,0.87702394,0.42360106
15.383029,11.968508,0.70353645,408.6264,0.46761602,0.7256466,0.6505764,0.08413161,17901.938,0.6879737,0.4918065
342.92847,18.980242,0.5899059,720.74713,0.049129147,0.6068091,0.5983945,0.55356854,5785.9033,0.8640008,0.6668357
1.6618084,10.429232,0.8231997,218.29329,0.6498576,0.4003731,0.6893371,0.6989801,4028.5698,0.49859098,0.3138803
2.53558,2.6236417,0.22666238,22.665833,0.40868002,0.3091189,0.19295321,0.71130365,8989.207,0.5089362,0.26056886
15.794449,12.404011,0.33302772,304.71915,0.45249012,0.60133207,0.45298222,0.097431354,5562.9966,0.44609508,0.6593005
4.670488,3.332839,0.5223354,281.70883,0.7100049,0.5744512,0.8259711,0.40714854,3614.0044,0.8099702,0.4152247
4.3176494,3.8141038,0.6324204,224.37515,0.86506224,0.6367076,0.542127,0.2271371,3127.052,0.5178134,0.33910915
15.39463,17.400095,0.24509345,165.01773,0.24726057,0.72924083,0.8622702,0.13740112,10584.797,0.6045102,0.7013723
3.4174001,8.534033,0.6690382,940.0761,0.5752002,0.3546553,0.35522577,0.5039634,3582.9456,0.4468671,0.57285726
15.057471,8.573497,0.3224392,253.32352,0.7612617,0.2261781,0.5477974,0.16014339,17690.562,0.50982517,0.4163853
11.514665,4.2112265,0.28505108,431.07394,0.5635107,0.75001675,0.81631964,0.21105047,5894.504,0.04265582,0.9723648
4.114498,9.965487,0.7420081,170.09584,0.47263217,0.19062032,0.34775677,0.005258646,10274.456,0.1832379,0.76774484
4.232354,9.824542,0.33589298,163.95694,0.21282423,0.50278944,0.30634072,0.43663704,1620.6007,0.88066924,0.4758792
15.680686,22.907518,0.307966,347.75256,0.6061263,0.4666573,0.5648023,0.55962455,3280.5125,0.8301405,0.30504873
12.628299,15.19355,0.47411564,152.63046,0.18628493,0.6069732,0.8939055,0.44686314,2595.2524,0.62085235,0.59193295
238.27972,24.748167,0.7725065,909.6182,0.40404457,0.059395105,0.7395144,0.35918644,4266.5137,0.5999427,0.74447477
12.327975,8.471386,0.6612225,354.12128,0.42646933,0.13600259,0.8904922,0.90519863,1822.0824,0.7701613,0.3982345
1.4797022,4.135608,0.67405295,97.48184,0.76130444,0.396834,0.32240933,0.22299755,3078.1794,0.47912988,0.6773771
261.1702,23.336224,0.12795064,393.4,0.57773805,0.36720213,0.19151582,0.52270955,4024.5803,0.9432243,0.27130714
2.0440335,2.3878965,0.17399918,180.86331,0.34829184,0.5141154,0.7088654,0.14790726,10885.283,0.32032678,0.6476279
3.5361748,5.970435,0.78369045,509.35123,0.18321554,0.75366545,0.28238985,0.7115426,14917.781,0.3331286,0.21240379
1.4073204,1.0358447,0.12154815,224.4992,0.5666377,0.35985723,0.75196755,0.7770187,9184.383,0.25802404,0.47484535
13.004689,3.6047926,0.6747412,1205.9977,0.87746793,0.46149936,0.8966403,0.47129098,3543.0369,0.60407853,0.83908117
1.541939,8.978703,0.69506407,47.877865,0.38448206,0.83624166,0.75964814,0.3831521,6794.276,0.5623798,0.751547
3.6952538,3.1454153,0.097288825,101.91733,0.55213267,0.3673847,0.69123477,0.3634771,40903.387,0.8902098,0.6439529
5.75318,2.768028,0.7052718,682.3385,0.19965512,0.45243213,0.9666618,0.2799031,10580.025,0.41075423,0.6733649
15.3687,24.645943,0.7071286,795.2199,0.6701675,0.3380524,0.3476169,0.29733008,12235.183,0.8287795,0.8601261
4.1726065,7.046822,0.6777476,246.75443,0.42004898,0.38379794,0.7150392,0.20599824,6330.653,0.5015746,0.64460903
1.5631478,17.836704,0.46667525,138.74709,0.64882934,0.24533139,0.7596195,0.654136,5286.1494,0.49627936,0.18788297
4.527857,2.735314,0.5357573,470.2363,0.7703416,0.60165703,0.4008022,0.17568628,120000.0,0.48814023,0.46715885
3.982727,8.589197,0.241246,133.23415,0.55203766,0.4245104,0.59538573,0.7728465,1808.744,0.43272087,0.39985257
14.934529,20.77676,0.39436027,224.4006,0.66566163,0.572307,0.48167783,0.51405513,12342.131,0.7490506,0.42735648
1.4846637,2.9331439,0.36680046,322.59494,0.8477456,0.36412802,0.71480644,0.8393991,1437.0015,0.36880645,0.52805835
1.838099,2.1784816,0.3446745,335.8734,0.69124824,0.70897466,0.29355884,0.5333833,6244.1323,0.4851898,0.4274167
11.4732275,12.545481,0.2675656,675.30164,0.2613618,0.19081357,0.43600434,0.48519588,6946.983,0.57945526,0.37543514
2.2506897,2.630614,0.807058,293.71878,0.7074933,0.89734936,0.4460403,0.71699846,6024.718,0.33229187,0.6090402
2.142034,3.6111088,0.66666955,246.01524,0.4632143,0.6889828,0.66745466,0.17969984,1193.1285,0.664097,0.33819157
1.9425925,6.1236386,0.63076437,501.59027,0.10670986,0.6543369,0.7483825,0.8679869,4848.317,0.8222727,0.8141137
13.093858,10.781325,0.38318402,245.68066,0.6090829,0.74845916,0.8840896,0.48120606,7546.0547,0.5252468,0.35742515
14.360576,11.959608,0.6981159,104.70732,0.4855704,0.2263402,0.22475722,0.6715578,3437.9656,0.4034915,0.19786766
242.41989,21.88649,0.92145896,120.2913,0.3851495,0.43696892,0.3697296,0.27080205,11220.202,0.68935174,0.612428
13.509639,10.176545,0.59951234,311.36807,0.64489967,0.6489366,0.35186064,0.39805484,2416.9622,0.21753652,0.5132088
11.953736,12.376443,0.3782284,411.80798,0.25837982,0.7070386,0.8536838,0.7495163,32399.453,0.6793465,0.6524783
2.2004688,21.307611,0.63908654,790.0651,0.83033717,0.72240394,0.8799856,0.23543741,18062.805,0.4653126,0.69005215
1.253702,1.6195631,0.4712466,231.58417,0.685233,0.8208004,0.83497304,0.32386774,2136.6172,0.36580104,0.41868013
13.963384,15.648466,0.4078896,606.6318,0.14561601,0.31752586,0.3281099,0.7652198,23467.412,0.4115172,0.60380924
2.6750395,19.71038,0.26428986,203.28958,0.6171213,0.94022655,0.44690132,0.669919,1931.9219,0.42166477,0.8942939
4.2684307,2.6417184,0.81091136,166.45552,0.67064226,0.3969306,0.53553706,0.3363717,16984.064,0.37289587,0.7474952
2.12052,3.6190975,0.5123504,237.99644,0.76796556,0.47004962,0.5976407,0.3217929,1532.6355,0.27128926,0.451469
348.2516,22.661896,0.17765562,496.1372,0.12851977,0.26366508,0.82451564,0.6621668,13225.651,0.35613853,0.3628855
2.2428916,4.4902244,0.46132562,1647.0048,0.559321,0.70827097,0.95839286,0.22599429,7870.929,0.6274086,0.4211688
1.3291237,2.6095803,0.6208073,76.07726,0.9343409,0.7916463,0.3368379,0.7463554,5788.678,0.7542842,0.30434075
1.2590445,3.4402015,0.62345296,214.94183,0.20658955,0.45281968,0.74678946,0.12667851,2816.1938,0.79743564,0.4966992
12.302654,6.505524,0.90315294,300.7481,0.4969258,0.41064972,0.8970136,0.69272757,3677.2488,0.49140096,0.33949482
2.4912472,23.51662,0.7687053,430.95746,0.26051956,0.7183466,0.7158187,0.3212075,26492.611,0.2258216,0.54712695
5.667064,6.0452614,0.6014285,416.75882,0.83050513,0.87035453,0.6988577,0.12333615,2382.5415,0.4855042,0.70075893
4.40528,2.2850106,0.093027376,329.28613,0.32167676,0.32813716,0.5210223,0.09036554,13127.811,0.4395777,0.52218485
3.5941083,1.80457,0.7425287,244.60736,0.23673388,0.43887353,0.53489655,0.47152755,1140.6422,0.56483823,0.6340095
2.5595083,23.171177,0.9528878,86.19767,0.7838695,0.14910966,0.56772333,0.17581424,5782.6187,0.28824314,0.43864846
16.197094,13.066253,0.32416975,93.020454,0.19202411,0.54146206,0.14446142,0.74372905,12692.828,0.21946779,0.35911584
2.2212017,3.0237052,0.6856541,739.3165,0.6958596,0.75939673,0.8573819,0.57058567,5812.6455,0.79979265,0.6727576
1.4405031,2.4491603,0.19515379,333.0459,0.2440313,0.85135615,0.4689355,0.9138205,8372.682,0.5151458,0.4442165
3.5523129,4.7280397,0.72214377,656.5569,0.84307283,0.41322848,0.446946,0.26146993,2986.5317,0.78755254,0.42687744
385.03735,23.082226,0.5639993,287.0055,0.30915087,0.651953,0.6339216,0.25993678,4044.7756,0.33449787,0.22568722
1.4970118,4.2855935,0.5048088,140.72173,0.21216741,0.6574802,0.3491246,0.49598825,5936.278,0.8587843,0.454015
3.1189651,3.0360835,0.06848805,1026.5948,0.7731016,0.9022274,0.30566084,0.50761855,2139.0906,0.84785837,0.7098294
4.820774,5.766156,0.5879577,32.916412,0.5759967,0.71132475,0.4707377,0.35884562,3604.3333,0.2680326,0.2150861
2.3997052,3.8293426,0.45240968,615.8708,0.798852,0.44440416,0.6728572,0.7481133,5563.9604,0.39037147,0.6145172
2.2263436,2.7858129,0.387955,621.3562,0.18441598,0.6770779,0.41304225,0.7853451,6373.5786,0.57204103,0.5959984
3.8946445,4.816541,0.2810239,291.97748,0.15389867,0.60133916,0.46824148,0.47815788,2562.5242,0.74338466,0.7972235
2.8567765,6.4802756,0.8701441,128.39319,0.3150935,0.8227111,0.88925683,0.31337187,6932.3745,0.70674646,0.71164376
3.9013507,3.6511903,0.5546181,2000.0,0.1817747,0.8185986,0.3764271,0.3340484,8683.569,0.68463457,0.54576373
217.40193,22.73932,0.83775216,273.55988,0.86483926,0.14245932,0.82899207,0.4383819,5303.2314,0.3512821,0.7764472
4.97751,8.017919,0.3047648,511.732,0.46253818,0.8007509,0.45569968,0.08753346,4462.854,0.5809155,0.24558172
3.0477517,5.503274,0.5226602,202.42137,0.53631353,0.51364183,0.46634328,0.7655058,7003.133,0.16719753,0.6323452
2.6876783,10.513828,0.22669311,44.71786,0.34528062,0.38289154,0.8023126,0.40749642,5204.3535,0.9477882,0.5563674
3.5092404,6.937156,0.5924813,266.16388,0.7425349,0.17223758,0.40090322,0.2827759,22626.236,0.45637774,0.26757103
2.71289,8.66416,0.7348277,625.5514,0.7952299,0.6206477,0.7399295,0.6614814,4550.0815,0.16734233,0.794368
11.779405,8.579281,0.5550299,170.34616,0.24059653,0.82136804,0.36593956,0.26060718,3835.3066,0.30634284,0.6714903
3.591743,5.9870563,0.50114495,393.43524,0.6926259,0.6220753,0.61434454,0.23255186,1690.469,0.3902462,0.8542426
14.498413,10.058667,0.50919974,246.67357,0.7491524,0.32643378,0.39467192,0.30993208,5150.4214,0.5948252,0.19002685
1.5093733,4.9366593,0.74356395,349.95248,0.44562742,0.31921223,0.84256434,0.44571683,17342.686,0.3596243,0.3856195
2.48095,3.0387547,0.27390268,282.18835,0.23577118,0.40990752,0.5461454,0.41516522,2635.8108,0.80747974,0.13742046
2.2016659,7.9785895,0.4792756,106.06596,0.76185167,0.8962623,0.6233654,0.41198492,5933.8027,0.404907,0.7937808
3.6463704,3.9258223,0.35697323,117.3151,0.65690964,0.8446896,0.39229327,0.07121235,681.3021,0.9268358,0.6862167
3.6423547,8.28197,0.72648156,1441.0715,0.38370538,0.74998397,0.6236369,0.16585554,11032.378,0.4782817,0.8650647
2.687975,20.309978,0.2501048,126.03359,0.5471066,0.2812271,0.12965234,0.5997011,4346.105,0.40228146,0.47040844
5.377078,2.0243073,0.75707555,307.9151,0.8445025,0.44882917,0.7968366,0.51611966,2548.4065,0.08094424,0.38067302
3.6307213,7.2281675,0.38892978,146.84166,0.52398515,0.88822794,0.44466868,0.5604679,12910.654,0.9332132,0.60146904
14.350495,9.545003,0.438589,75.58213,0.275738,0.28806305,0.33410597,0.8918266,13496.771,0.76651055,0.5109816
4.483969,6.60464,0.57207286,157.94522,0.32430786,0.33561394,0.7484813,0.15377645,8738.986,0.4416285,0.61054164
1.7198309,3.58544,0.5048792,250.17421,0.23658265,0.35464403,0.45810205,0.14354005,1388.1157,0.4725301,0.23905195
3.6277952,12.729545,0.74059874,400.8162,0.87544554,0.3461392,0.62332696,0.6129086,1814.2767,0.40882173,0.8920556
1.8709538,4.7740173,0.7967031,277.59317,0.32716614,0.67840606,0.304752,0.59601355,10457.523,0.20704159,0.9486016
5.3085685,8.465947,0.65192646,288.64694,0.51744145,0.63319355,0.66824865,0.6865956,11801.078,0.7203374,0.45316568
1.7489585,4.027671,0.6525954,186.19186,0.7957664,0.5349819,0.82025665,0.7074258,9462.183,0.7641219,0.52464074
2.5389788,14.593911,0.46936125,114.56705,0.4085394,0.5935966,0.741637,0.80373955,1301.9856,0.70343566,0.24396148
1.95715,4.2584,0.7991394,506.94742,0.16272621,0.697303,0.43010086,0.49971268,14116.369,0.5137429,0.50404125
12.483432,5.1442366,0.8009887,1729.7051,0.14339821,0.35753953,0.29738718,0.67204493,13297.417,0.5650723,0.546799
2.0034754,3.3876216,0.34249792,90.852875,0.25623828,0.693431,0.6897761,0.3223593,14049.379,0.7864852,0.47792894
3.101718,3.932339,0.071972795,736.61084,0.6992292,0.29201683,0.56177557,0.5785541,14909.234,0.22180958,0.9138298
3.5664082,5.5336866,0.20977743,97.199684,0.29584315,0.71097845,0.39616188,0.29451674,3174.3665,0.19993412,0.5444064
11.838003,13.220159,0.67613745,164.19856,0.66976064,0.56863946,0.5913165,0.14825857,1862.2689,0.96807164,0.60469145
12.708232,7.3243804,0.86255854,449.90796,0.33324662,0.49133492,0.6572924,0.39765108,5390.1704,0.5882686,0.50546527
4.3746367,3.8438568,0.7719336,821.24915,0.34587538,0.67633384,0.5984573,0.4999807,7320.5757,0.50631106,0.67351836
12.590192,4.3976274,0.8215155,868.6481,0.39402068,0.8927475,0.52066934,0.3244987,4276.8384,0.5105918,0.5800897
5.792072,7.932941,0.561234,1153.0907,0.04385144,0.27647242,0.6960675,0.21863988,3746.4988,0.6262303,0.610921
3.6260653,5.9324374,0.829153,273.2582,0.25754982,0.37241083,0.8161411,0.7803112,9630.391,0.65059716,0.7100849
14.945147,11.102244,0.5220658,273.12085,0.9196439,0.6432239,0.61531126,0.2621288,9560.375,0.81859815,0.5505776
13.381227,10.6546335,0.42766333,96.62346,0.7300593,0.7097248,0.8767464,0.25712678,11950.118,0.38344035,0.8626909
3.8943782,9.357502,0.158949,207.8889,0.59582204,0.85914326,0.74417454,0.5356937,3000.9666,0.59003454,0.57752097
4.910649,4.9055104,0.45052066,181.44666,0.55280626,0.8494624,0.1365305,0.47323063,3231.4875,0.36457872,0.44092005
3.4597895,7.3418655,0.49183714,409.9203,0.86990297,0.58962977,0.73820066,0.5245274,12255.723,0.50112444,0.41391966
1.5966899,17.3844,0.19631062,98.497696,0.28747287,0.37243178,0.65590477,0.48410836,3147.4797,0.32735863,0.5948219
2.1114874,6.8883476,0.87840724,104.191696,0.10173462,0.57981557,0.4688944,0.48762837,3954.5952,0.4554017,0.8500662
2.1301067,4.9397078,0.60948336,889.93555,0.45737088,0.26233193,0.56794226,0.75504684,1858.212,0.7454076,0.54073393
14.291505,15.192454,0.8287278,74.788,0.39090717,0.6874029,0.60201424,0.19248192,6731.726,0.54060304,0.8690099
1.7863201,4.008265,0.7089795,202.03926,0.21348949,0.56000334,0.710798,0.09806891,11487.75,0.629842,0.34997228
4.947562,3.8589787,0.34546342,314.50153,0.2954553,0.74968153,0.6693247,0.29231635,1232.0337,0.6542113,0.6685664
1.6109931,4.097352,0.41646624,310.2641,0.75939465,0.5951198,0.3414159,0.5122629,5585.2725,0.48464096,0.6345666
3.7227428,6.493696,0.56805986,63.15188,0.52397764,0.12140892,0.07745394,0.3936309,5143.0854,0.7608376,0.09419551
4.492023,4.881839,0.41115937,339.41943,0.3290111,0.605489,0.47336933,0.46399945,6754.8677,0.3312492,0.9146362
3.2730234,22.969084,0.16556698,546.7586,0.6552597,0.32000673,0.43739745,0.37979284,2327.383,0.5485737,0.41254935
3.262226,5.539612,0.251699,140.90765,0.71920466,0.87194556,0.34173942,0.1410071,2368.1606,0.76848006,0.7342628
3.1664078,6.4230604,0.22153147,2000.0,0.5611159,0.33894956,0.61761177,0.4650716,4106.6367,0.4550323,0.03483347
2.1952112,2.1340015,0.8079306,43.130756,0.2644218,0.4297812,0.43404496,0.17473283,3605.3909,0.8944222,0.21549088
15.863724,8.908586,0.47133392,550.1723,0.48757073,0.27988598,0.7563736,0.24889298,11776.268,0.27410394,0.44551376
12.262052,3.8372898,0.6593219,307.6507,0.85763234,0.7761815,0.26375276,0.32281297,14177.028,0.70914334,0.8323795
1.5588201,17.701126,0.09683735,118.88847,0.3133475,0.6859795,0.46893027,0.27536848,1890.2218,0.6409848,0.49002242
3.5916135,3.3041034,0.47581097,72.4064,0.6408846,0.4506271,0.6714662,0.5075637,20226.045,0.36780944,0.1690007
4.042918,6.6195626,0.2150419,188.40845,0.5905825,0.57206357,0.8215945,0.41290095,12615.971,0.51156014,0.84844226
15.714944,17.676151,0.48931038,341.1781,0.54165065,0.38934833,0.32917097,0.5544778,4123.7437,0.64599925,0.47481185
2.0284905,2.203836,0.3641194,292.8714,0.55741996,0.33963963,0.3049912,0.24152759,2322.6858,0.4203431,0.38014612
1.5455269,24.045534,0.81913644,517.091,0.6778865,0.4477299,0.42839938,0.085319616,2704.6304,0.56283146,0.5598131
2.5776615,11.447045,0.5934247,88.3035,0.7902421,0.465794,0.75539184,0.77074593,1277.1101,0.2427552,0.15664211
281.02557,29.749859,0.14316571,189.62254,0.22871609,0.7518497,0.8366547,0.38921964,1490.0763,0.4141577,0.66303426
5.972764,9.383758,0.18711045,238.86145,0.6000968,0.47556025,0.37009066,0.30995405,2749.3218,0.8726143,0.44648036
14.162664,11.5886755,0.32006598,544.85443,0.73525274,0.8025823,0.36223352,0.61934024,14564.571,0.38804314,0.8855071
2.1044374,4.0698442,0.9319515,177.04047,0.4127278,0.6243853,0.61968094,0.20998064,5522.8833,0.27711132,0.54024756
1.3974588,1.512133,0.50638795,946.25696,0.666448,0.18925416,0.33409652,0.8682527,7596.656,0.39412102,0.24372138
2.729393,8.913543,0.73868626,67.19766,0.6012165,0.7114849,0.28811482,0.17756832,1860.4327,0.7739367,0.5661071
1.2504164,2.9508867,0.29813877,899.96075,0.6564415,0.06537404,0.48202163,0.910321,5954.914,0.6071075,0.5352867
2.6014574,10.776827,0.74518096,994.2486,0.50361484,0.82591254,0.45250157,0.7279448,14734.383,0.3135897,0.8491779
4.6702824,6.8826413,0.29429954,485.0174,0.21670373,0.23396675,0.75078326,0.8182142,43504.645,0.17209885,0.72532153
1.9066273,4.4871364,0.7307587,304.7659,0.21572448,0.5386289,0.60906595,0.71184605,3064.0325,0.461133,0.4253881
3.157791,5.1837063,0.8427163,831.8698,0.75952375,0.8088157,0.6702803,0.2832444,17479.318,0.42821413,0.13640928
3.742851,2.059567,0.22972716,580.27185,0.35114563,0.5942773,0.8551176,0.44880435,13652.78,0.6536796,0.6181291
12.42132,8.802787,0.8872141,138.39738,0.492805,0.30788404,0.7031037,0.5201238,7128.7324,0.6323814,0.9403339
2.4876719,4.1926455,0.2513851,192.03209,0.70459044,0.68617237,0.36912256,0.3266521,14353.39,0.4436565,0.34797168
5.3649073,6.43077,0.54312944,214.2364,0.97589165,0.7936864,0.83043,0.32958674,4773.2583,0.58303976,0.33040556
3.8665276,3.2818313,0.39220646,970.1615,0.1859245,0.37895006,0.28616798,0.11749971,14725.58,0.710459,0.594253
1.3026208,3.9318979,0.106167406,77.27354,0.35913908,0.8323572,0.3118487,0.6557995,13823.37,0.64166546,0.35726565
4.3649654,8.896132,0.5444831,43.32773,0.4234048,0.80568475,0.29388806,0.321563,4218.9126,0.69196886,0.876739
4.6263876,2.3175461,0.5492857,283.96588,0.79242474,0.4908328,0.16281694,0.7784831,9750.444,0.760378,0.8254019
11.4273,5.1634827,0.22671498,160.79944,0.58865726,0.5804661,0.38216162,0.8556433,4301.209,0.48769772,0.70092046
2.2244215,10.361178,0.11726504,479.1089,0.5143619,0.21785651,0.7219944,0.3051405,12151.595,0.5396786,0.5882881
15.134009,13.673373,0.25220442,104.12204,0.49838403,0.6926432,0.36629665,0.20353729,2568.4382,0.37965533,0.41069803
2.1767478,1.5171739,0.79431635,77.40346,0.60501647,0.5963431,0.7088722,0.54838026,4223.1284,0.63858664,0.2807698
2.926496,10.304466,0.7801164,582.9376,0.62680584,0.30218434,0.44993672,0.70042276,2428.7214,0.58985394,0.1573801
2.4787083,10.434484,0.62817866,220.61246,0.2616113,0.6555653,0.70638365,0.32075056,5976.403,0.3502857,0.5415818
4.9094763,8.706699,0.6738479,368.12582,0.66881454,0.3617726,0.66962874,0.24652845,7563.0596,0.8764898,0.279539
3.8424563,7.927999,0.3647737,1077.3878,0.8797727,0.2685312,0.89486074,0.36478293,2631.8552,0.38303038,0.8057697
307.5369,17.66375,0.37959114,235.69011,0.4591538,0.31315055,0.7892606,0.231525,1212.399,0.46545643,0.65164787
3.2282612,3.9316764,0.80547976,293.82578,0.45066932,0.55436385,0.7410923,0.88156116,11815.143,0.65624404,0.43965673
3.4932792,4.0744042,0.10399199,185.42738,0.557585,0.8343253,0.5269296,0.31806114,15851.831,0.43167213,0.44853237
2.373366,1.4333161,0.6006853,453.56277,0.24880707,0.64962333,0.40652066,0.24824665,1963.8466,0.4395757,0.49636543
1.2249677,4.1664643,0.794363,104.06677,0.23614858,0.60244817,0.7092216,0.30685356,36787.035,0.4648083,0.6211095
270.75763,10.56875,0.5521605,83.92708,0.7184425,0.5543491,0.5269053,0.08777228,7224.4126,0.88847953,0.6953458
3.4583933,3.772901,0.30099106,833.45844,0.36533666,0.7802454,0.8205983,0.1933897,3907.567,0.254403,0.57695293
6.585808,2.4871306,0.5289073,115.49345,0.4732822,0.64761907,0.30172744,0.65744704,14323.484,0.5636016,0.7889614
1.8232294,7.5779185,0.7730922,169.58183,0.3218477,0.18454485,0.6484017,0.16798188,2955.7883,0.3836793,0.6390035
1.3147576,2.67394,0.4680307,152.73274,0.39054254,0.47451147,0.59685117,0.64036965,1460.1515,0.7700765,0.23649988
16.83087,17.000757,0.84244883,168.4927,0.36582944,0.8369783,0.42399836,0.70232505,10097.332,0.62245417,0.3255616
14.058784,24.268108,0.47317946,397.5987,0.605024,0.646394,0.46103254,0.2556171,2598.479,0.31640607,0.9509671
4.1053658,2.908585,0.594448,94.9505,0.58183706,0.13572554,0.54925454,0.1880107,8479.301,0.73888576,0.33890203
5.424934,4.3238688,0.368266,340.45273,0.26696315,0.74051577,0.80756515,0.44497335,843.1512,0.81616485,0.49533147
12.41588,4.5494585,0.42428434,55.06513,0.54505223,0.15559427,0.27495012,0.24300702,5557.3237,0.7913154,0.0535384
1.7485657,7.0291405,0.39849266,84.55779,0.8251116,0.43118024,0.45709378,0.6251178,4621.617,0.3986267,0.64806104
1.723342,5.760286,0.81165177,263.22058,0.37058836,0.19176911,0.8173584,0.20188224,4651.3457,0.53972,0.38819477
2.9192255,11.467053,0.22437085,834.12384,0.29831693,0.48736265,0.69726264,0.8430342,14419.689,0.27115634,0.59985656
1.3847467,2.8191886,0.38686207,72.516106,0.42932022,0.8286075,0.42516407,0.5237065,2801.5251,0.5133383,0.15480246
2.6318445,6.3088875,0.36264995,600.9983,0.8243705,0.70803165,0.6569546,0.41767186,13117.194,0.44893453,0.64991355
5.6757765,5.7725954,0.3703917,98.28469,0.59982246,0.60111773,0.94496006,0.17514099,11110.389,0.9544827,0.3431842
2.2382112,3.3488398,0.44075483,560.2492,0.5813346,0.22355548,0.6482871,0.23267624,30000.012,0.6459709,0.8735002
2.641163,7.857533,0.5042399,366.43765,0.62390196,0.45519227,0.6651071,0.3969661,5704.488,0.5678236,0.36101
1.8768654,1.7402686,0.28472716,211.37204,0.62259924,0.47127092,0.18658368,0.54388124,4113.452,0.71859145,0.8928814
3.4743812,11.09154,0.70482486,272.13635,0.08117943,0.21741241,0.59091586,0.47632205,8351.872,0.090487644,0.30542678
1.7057453,12.698715,0.27066132,360.88293,0.8399836,0.5371725,0.7035391,0.5615847,1221.572,0.7811008,0.4443899
