Healthcare_Index_Tier_X_hospitals,Healthcare_Index_Workforce_capacity,Healthcare_Index_Bed_availability_per_capita,Healthcare_Index_Expenditure_per_capita,Immunization_Coverage,Economic_Index_Budget_allocation_per_capita,Economic_Index_Fraction_of_total_budget,Political_Stability_Index
0.39326912,0.49635452,0.40315786,0.31338838,0.13796519,0.6852112,0.663905,0.2901287
0.30468586,0.4415129,0.44006318,0.3434371,0.3859759,0.65234256,0.57337385,0.4368399
0.30554643,0.5269359,0.33631384,0.43409836,0.28758353,0.53312755,0.6067001,0.4045959
0.3245012,0.5225596,0.6130436,0.41997316,0.3038336,0.5159148,0.4754314,0.48056558
0.29891503,0.5550139,0.62693393,0.42892075,0.26966032,0.49390012,0.61407125,0.3258918
0.33610153,0.44606355,0.43697876,0.39524108,0.24341318,0.39896038,0.6569963,0.22396444
0.27827752,0.5324906,0.505907,0.4014258,0.35984045,0.42088935,0.5816319,0.1729035
0.19202736,0.464688,0.441213,0.38843873,0.3990942,0.4502017,0.74120307,0.2142711
0.18567574,0.47332904,0.5784596,0.37503383,0.4449861,0.42243645,0.7255053,0.3686455
0.30036938,0.48345792,0.41961452,0.42980045,0.36886728,0.43039173,0.6520553,0.4450878
0.26854262,0.5721578,0.41107684,0.35985816,0.43338275,0.4256493,0.5658465,0.4491549
0.2990714,0.5079678,0.4173444,0.35475922,0.31973106,0.39861155,0.49609196,0.45575932
0.19502717,0.6012832,0.4803668,0.36482915,0.25718197,0.42500955,0.48892888,0.46625212
0.20467055,0.57602173,0.4600686,0.3532883,0.37731484,0.49765357,0.55513155,0.3974057
0.3180336,0.6380785,0.31598568,0.3391177,0.33362475,0.5360677,0.55177706,0.3400676
0.41245276,0.542376,0.29444525,0.3554604,0.24336764,0.6358279,0.4180668,0.47832382
0.4244018,0.5040417,0.4045623,0.36888272,0.3098457,0.53966624,0.5957477,0.50936437
0.44771463,0.43723047,0.52766955,0.38418126,0.28346917,0.5756083,0.5040753,0.54892105
0.4225316,0.43678692,0.45151287,0.40047827,0.29181877,0.5709468,0.5365408,0.567839
0.32191268,0.4684395,0.44352192,0.35681874,0.25123945,0.5272064,0.51384735,0.5663369
0.34356135,0.5155656,0.43649834,0.37120688,0.36706614,0.47637406,0.67297703,0.5323397
0.4344605,0.5563018,0.45009097,0.3925652,0.2938087,0.46111682,0.66406846,0.5704928
0.42399,0.5947715,0.43717605,0.28518128,0.3645122,0.534667,0.5948552,0.57394284
0.4399089,0.46895322,0.4543747,0.34196806,0.36920568,0.51080334,0.6061519,0.5744795
0.3900998,0.4377368,0.5039096,0.25026608,0.3785492,0.5246658,0.5269274,0.6246203
0.35043284,0.4966573,0.48927847,0.3689897,0.30547142,0.59362364,0.72072065,0.5654783
0.30465245,0.44585425,0.532283,0.4485721,0.31147557,0.5519628,0.6516293,0.580283
0.32673267,0.45019135,0.65569377,0.34912738,0.41894138,0.44833705,0.6648786,0.58582705
0.37627205,0.47609794,0.69223005,0.31775504,0.34393638,0.4995578,0.52114004,0.47494555
0.37326264,0.5335846,0.62169677,0.29261085,0.25342923,0.49403897,0.4787284,0.5147959
0.37429753,0.6242168,0.57051057,0.2500886,0.1965999,0.5396662,0.49090385,0.38396233
0.3696428,0.5857246,0.4874975,0.28287953,0.2168726,0.5284864,0.5848552,0.38454428
0.40457392,0.6265604,0.45037928,0.22036771,0.2079418,0.53751755,0.41347384,0.35071734
0.43091798,0.65665466,0.43213093,0.24570884,0.39139456,0.41582555,0.465732,0.2982713
0.4770604,0.57237434,0.47503453,0.14535916,0.38788766,0.48317477,0.53121996,0.37264147
0.41864577,0.5651177,0.577531,0.13037772,0.31565255,0.5280172,0.564614,0.3189981
0.3988272,0.50521654,0.7635112,0.21433893,0.29341504,0.37754947,0.49886,0.29388565
0.4204471,0.56359684,0.70680785,0.21780033,0.27284604,0.4704538,0.48448297,0.3010443
0.4340009,0.5187674,0.7706987,0.38789022,0.29383412,0.47543997,0.33733302,0.3926406
0.43705922,0.53636897,0.69898903,0.38691813,0.21208993,0.45937312,0.40651938,0.42288992
0.40323192,0.54291487,0.70823836,0.2878747,0.34607226,0.46462005,0.48413604,0.28388217
0.406466,0.5800112,0.5374033,0.30643925,0.34615922,0.39591122,0.39889264,0.34851655
0.33178553,0.5515683,0.3807818,0.29474616,0.16792727,0.3636641,0.45486426,0.41101265
0.26206046,0.556935,0.3900505,0.30239025,0.19518794,0.30353212,0.45050317,0.36137915
0.23538697,0.68874127,0.4353284,0.2602655,0.10988842,0.3834404,0.4153048,0.40307468
0.19813508,0.6866574,0.4900815,0.29283795,0.085270725,0.40050542,0.49442548,0.47394893
0.19499943,0.5581093,0.44668728,0.24759758,0.093525946,0.452592,0.5480667,0.2612128
0.20141393,0.5659769,0.5022146,0.23669532,0.16940467,0.41543704,0.57239515,0.35615858
0.23681343,0.63541234,0.4780565,0.24708709,0.3964724,0.42960793,0.5554048,0.41861817
0.23528472,0.5326161,0.2814455,0.2661289,0.3116889,0.4579511,0.49816227,0.39909586
0.23887421,0.5314457,0.25344867,0.25781405,0.32509422,0.46873084,0.49184594,0.489844
0.3000996,0.5942224,0.36731175,0.28329787,0.3533598,0.5379436,0.5204556,0.36591133
0.2639839,0.6095161,0.41157287,0.37391704,0.21411876,0.58440804,0.7284836,0.4178401
0.24841903,0.61516356,0.5197645,0.41287315,0.25190654,0.5760548,0.6658129,0.42649218
0.37878883,0.44969225,0.49375942,0.42094716,0.4841842,0.4987387,0.62074685,0.5282301
0.32600054,0.47457433,0.47688758,0.39352158,0.4804141,0.46979505,0.45829526,0.5670436
0.28231674,0.39655083,0.4347133,0.33457723,0.44034073,0.4814252,0.5980758,0.5306503
0.2906946,0.48428074,0.59051776,0.38165814,0.44568866,0.46735084,0.59049004,0.60921144
0.28741607,0.45146012,0.43708906,0.43308014,0.41133717,0.4789433,0.42886263,0.5095946
0.31247127,0.4886046,0.4769372,0.40173846,0.43460047,0.52369905,0.42730504,0.51921874
0.2798538,0.51119536,0.5492819,0.34652507,0.3618957,0.5468853,0.4188918,0.40313968
0.3034655,0.522427,0.4480332,0.33673102,0.40066725,0.54780227,0.40380234,0.42448458
0.3458344,0.60083985,0.432477,0.31977075,0.37009573,0.5336608,0.6155034,0.3786571
0.3767715,0.5921592,0.48575902,0.24710503,0.48217326,0.5389336,0.6602132,0.34400463
0.29505396,0.60688376,0.5561605,0.33628678,0.52120006,0.5014776,0.6314262,0.37507686
0.32340145,0.53039485,0.5931172,0.41756815,0.5469053,0.5174098,0.6560556,0.40713823
0.23351786,0.5785902,0.52925444,0.380753,0.465543,0.40688384,0.6280681,0.4261465
0.321167,0.58963776,0.41009825,0.39928186,0.42426196,0.43115678,0.69604325,0.43761688
0.33248386,0.52078366,0.34747505,0.41038674,0.3001477,0.44697812,0.5642097,0.48774934
0.31150097,0.5518244,0.46145386,0.40294418,0.24347495,0.46741182,0.6882066,0.43285102
0.336534,0.5649674,0.5384581,0.53254336,0.2265699,0.49730843,0.67726904,0.5351444
0.3310488,0.6490816,0.5272986,0.46028212,0.13023464,0.47904813,0.69347835,0.42493436
0.3417977,0.6003139,0.5957665,0.4184368,0.18802767,0.4468558,0.49872798,0.47454938
0.33170068,0.520099,0.5798276,0.47462517,0.1974161,0.3941979,0.5535214,0.42264467
0.34906337,0.5224072,0.5154679,0.43359557,0.3615067,0.5163402,0.53938943,0.43301475
0.24189836,0.52893955,0.47587436,0.4140591,0.31930292,0.41872355,0.5851461,0.43143487
0.30991557,0.5484076,0.45963472,0.36892644,0.29917574,0.39966825,0.6480049,0.44498947
0.32404563,0.5286637,0.39849952,0.3433618,0.21669173,0.37000173,0.60865283,0.4013823
0.35633975,0.5051159,0.3246667,0.2719227,0.2878432,0.4656535,0.56164414,0.41254875
0.30754972,0.4859488,0.40110883,0.26864135,0.30405828,0.52567554,0.4830103,0.6090679
0.36738485,0.4827369,0.3723386,0.2903766,0.40944207,0.48646417,0.52215403,0.5558086
0.39237845,0.561999,0.34229434,0.25637406,0.44315878,0.4230249,0.63865006,0.61289996
0.38097745,0.55817944,0.43424755,0.26885423,0.57344925,0.45478517,0.585008,0.60077006
0.30108178,0.4913124,0.46560702,0.24460305,0.5131928,0.5535575,0.5616392,0.61386055
0.32937706,0.5139457,0.4591704,0.24589367,0.4547541,0.548751,0.5322036,0.6452896
0.3052767,0.5225355,0.37667727,0.1977571,0.50629133,0.594126,0.5423654,0.7337662
0.16546577,0.5056203,0.34674132,0.30843136,0.48073316,0.5409848,0.5933933,0.6807996
0.27291745,0.54703385,0.48514807,0.24374714,0.4846114,0.5220697,0.67094004,0.5888747
0.20384696,0.5092873,0.61434466,0.297804,0.4580794,0.42063332,0.51306665,0.583503
0.23267077,0.48865002,0.62936324,0.29616565,0.52370787,0.4668709,0.42821556,0.6410552
0.32433617,0.3634696,0.6012888,0.23494583,0.43390247,0.50039864,0.51911646,0.54577845
0.37419406,0.43774697,0.5787391,0.28077984,0.40841717,0.5083333,0.5571393,0.49629268
0.43373853,0.47798774,0.68319154,0.3108963,0.49488065,0.5508899,0.48806202,0.46105507
0.46093157,0.38053888,0.56166303,0.39981228,0.58761317,0.5483273,0.36038956,0.39081278
0.3520715,0.46923482,0.49970046,0.32166964,0.5527702,0.52231616,0.40026137,0.3086853
0.28763974,0.47364786,0.51421803,0.29096788,0.35247448,0.50474507,0.33616114,0.31117088
0.32258558,0.43164203,0.4272951,0.24289769,0.33699876,0.5194134,0.43137702,0.4188536
0.3829151,0.5783495,0.52000403,0.31111053,0.14499906,0.5106375,0.44137973,0.4810923
0.28813207,0.5383871,0.5569633,0.38937747,0.16910009,0.5520798,0.39316788,0.43523753
0.25186533,0.57373565,0.46384847,0.43273854,0.15478376,0.5887821,0.47940627,0.35377073
0.3522173,0.5209336,0.43944883,0.5072546,0.1482936,0.5849393,0.4093501,0.37079695
0.28651187,0.46597987,0.46853662,0.42840043,0.13733077,0.53499484,0.2750458,0.25716138
0.3582704,0.5125052,0.40086225,0.39459753,0.14701599,0.5622241,0.30100352,0.20241553
0.35206297,0.5736439,0.3863475,0.35920253,0.19433548,0.62582964,0.42440674,0.28071415
0.3535749,0.55433565,0.26509106,0.37326318,0.43783435,0.5582055,0.4641365,0.35655743
0.22584015,0.50883365,0.4012589,0.35706493,0.45636618,0.45716423,0.47089076,0.45343167
0.28184673,0.5344877,0.4522051,0.30536774,0.39270365,0.3782404,0.6028202,0.5477405
0.18451986,0.4478758,0.42136288,0.36079884,0.5128177,0.34303033,0.56878006,0.5949281
0.26513743,0.5241689,0.34327543,0.38450748,0.39360297,0.39790222,0.62344706,0.64911914
0.31121287,0.5203404,0.4662817,0.37668964,0.45382184,0.4346452,0.65309095,0.7274132
0.27040964,0.50851953,0.50930595,0.3949108,0.370254,0.4474105,0.6280478,0.76950365
0.24220495,0.5094309,0.6148437,0.3671059,0.3907181,0.405999,0.6228943,0.71414644
0.181562,0.52509135,0.582388,0.3880979,0.3600921,0.46106568,0.60006505,0.72661495
0.2984779,0.52871644,0.5369113,0.38138452,0.44914508,0.49837765,0.5803852,0.7993531
0.2811477,0.55085635,0.44540197,0.37078652,0.45638478,0.45069158,0.45605916,0.5922311
0.37996662,0.5026444,0.49102464,0.35959527,0.21201256,0.4724184,0.56112254,0.5221807
0.31412947,0.5962986,0.54417086,0.31986135,0.2889185,0.45498168,0.6414782,0.526848
0.4545882,0.5542797,0.56917626,0.31185883,0.2917038,0.41333133,0.5700053,0.58086646
0.43879005,0.52855605,0.44157496,0.296088,0.24825692,0.42360654,0.5098167,0.5905899
0.3461312,0.5160957,0.4903188,0.23652795,0.36106718,0.3669003,0.4686143,0.6659515
0.24877435,0.49634683,0.5095524,0.2733824,0.38601604,0.39784524,0.524973,0.6973356
0.21891485,0.47838792,0.5153911,0.26810247,0.3069306,0.3379182,0.6537438,0.77799374
0.23500137,0.4297454,0.59389156,0.20350486,0.35768694,0.31592482,0.48578748,0.6235975
0.24414234,0.55283463,0.61876696,0.21260558,0.482359,0.3199031,0.6444804,0.6299836
0.2405827,0.6234416,0.65063626,0.30059868,0.28560406,0.34920722,0.5821347,0.54318035
0.2549092,0.5854621,0.6529212,0.23624063,0.29652792,0.41746116,0.6675719,0.51160777
0.225591,0.5694677,0.57065445,0.2877334,0.30480817,0.4155472,0.69950855,0.4507997
0.24868067,0.47243634,0.45376292,0.3406289,0.24577102,0.43798158,0.6384669,0.62731844
0.17931691,0.5144187,0.37819976,0.33707872,0.38250375,0.44540453,0.5080465,0.4020003
0.22622092,0.6093943,0.32612437,0.34763402,0.2907487,0.46175602,0.5320084,0.45432383
0.25597197,0.49088544,0.48075974,0.37270728,0.31760958,0.54505247,0.43996164,0.58021903
0.24381793,0.39351016,0.3651942,0.4323822,0.40533108,0.6025169,0.4808206,0.5769272
0.23129107,0.35334915,0.39726096,0.4037486,0.3963469,0.5240215,0.57314736,0.64141816
0.22762752,0.4296536,0.3921163,0.46526515,0.36538708,0.5285214,0.4850403,0.70824057
0.20281386,0.47139013,0.533587,0.50240517,0.2723987,0.5740826,0.46880165,0.61740595
0.2522422,0.45291376,0.6241279,0.44155204,0.2720273,0.5830833,0.50977755,0.59735495
0.2283073,0.37907034,0.6946987,0.38033074,0.20820297,0.53309834,0.52515924,0.5470585
0.22598852,0.35265136,0.5333433,0.28096044,0.28538144,0.42650762,0.5694771,0.4343906
0.25041556,0.38291636,0.5736251,0.3327131,0.37666702,0.4663071,0.52732,0.5384493
0.3603229,0.36811996,0.6819841,0.23397264,0.3311675,0.55271405,0.5630657,0.5117993
0.35196763,0.39506876,0.64581335,0.2502212,0.34381232,0.49719545,0.55095243,0.35596222
0.25478685,0.39903826,0.6722267,0.17114255,0.27056104,0.49482596,0.5610038,0.43137097
0.3590805,0.40750563,0.53533685,0.2933704,0.24659982,0.5163332,0.5114445,0.4536911
0.34435228,0.37292546,0.5668406,0.23879603,0.3792637,0.50467986,0.47505897,0.50254786
0.25753734,0.44862822,0.53344893,0.18482807,0.41802573,0.53840923,0.53628695,0.48987755
0.30119842,0.57163393,0.37576783,0.19350787,0.53438354,0.58250636,0.6533101,0.4706381
0.20329928,0.5235335,0.43338057,0.23751909,0.32099128,0.50045323,0.59251016,0.5355067
0.21362714,0.6538938,0.38288113,0.22661747,0.31712416,0.51292866,0.63931954,0.53986907
0.35327062,0.5848788,0.30778036,0.32683676,0.43714756,0.564563,0.6520421,0.58639455
0.32169357,0.5400795,0.29366526,0.38003576,0.41483432,0.6200117,0.6337268,0.54505223
0.33003938,0.58058745,0.4094659,0.32486504,0.37191007,0.56025803,0.6692016,0.5420776
0.38440344,0.51885957,0.49411833,0.2982247,0.44274762,0.43861866,0.5952384,0.47364458
0.38217428,0.54930663,0.57577074,0.30724975,0.39182624,0.4504156,0.6008811,0.48993847
0.3286419,0.4559147,0.70234966,0.3711326,0.47414804,0.5195159,0.5006271,0.5715967
0.30925182,0.5386375,0.6622646,0.41828215,0.33795378,0.45614713,0.47988296,0.55071104
0.31923753,0.6002143,0.5958563,0.27846268,0.2537083,0.5209595,0.58655095,0.6102398
0.40105936,0.4523946,0.4992571,0.35528052,0.23196536,0.5727516,0.52285856,0.5311079
0.4503493,0.5366256,0.52258396,0.32298216,0.31766403,0.51285136,0.52590156,0.48026657
0.430421,0.60358,0.52085435,0.30154943,0.25751054,0.540723,0.50424767,0.4976238
0.3720643,0.5682641,0.56137633,0.30282906,0.016811222,0.5084175,0.31839418,0.54585755
0.39688507,0.5398044,0.63570726,0.22989824,0.08244578,0.5373509,0.39294738,0.33617985
0.39485374,0.5775276,0.69568247,0.14702499,0.2922619,0.51863986,0.37428805,0.33174637
0.41010267,0.5902579,0.67641544,0.13936353,0.27088422,0.43848392,0.50733984,0.38732696
0.39805624,0.5300628,0.61062133,0.17417847,0.2883216,0.45628268,0.455724,0.39491308
0.34659642,0.6535506,0.5522019,0.15670773,0.33203977,0.50952315,0.48310012,0.3320141
0.3605942,0.55235827,0.48916984,0.24109238,0.23753124,0.4322846,0.5590975,0.33573824
0.3401526,0.5792648,0.60416466,0.20197663,0.21153216,0.4475146,0.61530364,0.30412716
0.36131993,0.6132355,0.60004514,0.30497605,0.30216658,0.40774283,0.753627,0.25957823
0.3349395,0.6012918,0.4603946,0.2761386,0.25414747,0.4745216,0.61586815,0.46013033
0.44180095,0.603192,0.37263557,0.31100076,0.21929753,0.41465408,0.45060003,0.43366838
0.38150698,0.53152084,0.4725692,0.3415692,0.30849668,0.45499572,0.33805704,0.5310432
0.35625154,0.492637,0.6675995,0.32485712,0.4386707,0.413319,0.410919,0.5785651
0.33115444,0.53822523,0.570384,0.32339984,0.46199304,0.45993447,0.58176553,0.47616792
0.36251333,0.45955434,0.5589467,0.3658083,0.46458095,0.3495086,0.557433,0.51170313
0.31852022,0.53828114,0.64733064,0.47078916,0.36031383,0.34448585,0.63623786,0.46732014
0.34329295,0.52793163,0.5766323,0.45303124,0.290602,0.41889054,0.5756719,0.33563167
0.36911428,0.5455773,0.52201986,0.5030977,0.3302812,0.33376023,0.6601155,0.33394432
0.40727967,0.5254885,0.34334952,0.47974768,0.371952,0.43784755,0.6775241,0.45356375
0.3411821,0.47619432,0.45771885,0.3569577,0.4053061,0.43298692,0.71704304,0.4792088
0.3239578,0.37233073,0.5159259,0.3979966,0.38402438,0.4382444,0.56129813,0.5606324
0.3024084,0.4169758,0.51221406,0.37048274,0.34150776,0.37739176,0.6305954,0.5449703
0.3124355,0.48162436,0.46607265,0.29354417,0.344013,0.3981314,0.686696,0.5488709
0.17503823,0.44246536,0.43083945,0.27732542,0.287998,0.49331352,0.7381617,0.5215357
0.21425064,0.49918556,0.4248007,0.29555425,0.3183717,0.5630792,0.78742945,0.49295396
0.21174526,0.46242672,0.4563884,0.2841845,0.43518338,0.55498874,0.72874117,0.57467556
0.19578122,0.45236522,0.34537327,0.29423138,0.44500482,0.4678965,0.61937016,0.56082755
0.16818658,0.41699564,0.54453564,0.31948635,0.49218506,0.42020208,0.64454114,0.462724
0.2761752,0.50807923,0.45970035,0.3345297,0.39570156,0.46419844,0.6959082,0.4359865
0.24367607,0.47592977,0.5442341,0.3456388,0.3580338,0.38317388,0.5884477,0.4677439
0.28193182,0.5858513,0.28615513,0.34753135,0.49538118,0.40907714,0.62813956,0.4380043
0.32414952,0.60274565,0.4720375,0.3634742,0.469866,0.4813164,0.5135342,0.3816899
0.27352044,0.6163973,0.22019142,0.36547542,0.4386153,0.37147304,0.44840872,0.3644691
0.2894005,0.6085531,0.2976554,0.38335237,0.4700237,0.4277057,0.39994228,0.3297902
0.25818384,0.6217631,0.36673585,0.33733124,0.37334076,0.38553125,0.4798596,0.44979203
0.27756897,0.5253308,0.4200687,0.33077773,0.24903351,0.40015212,0.5553083,0.5248242
0.27661157,0.5559343,0.48912162,0.3164445,0.35970265,0.43896583,0.44252497,0.54904425
0.30731484,0.6822949,0.44543776,0.34956583,0.3263741,0.5060006,0.45302814,0.5656919
0.27641132,0.6996294,0.35295126,0.32382742,0.3280834,0.51942414,0.51211154,0.5376237
0.35966867,0.72011966,0.23002358,0.26442528,0.22417742,0.5443524,0.43509448,0.50679785
0.3911515,0.61830795,0.42585856,0.3034029,0.11242308,0.5699626,0.49943256,0.48158348
0.3362377,0.6013081,0.63803416,0.28288263,0.21725594,0.57573354,0.6071114,0.5287153
0.296147,0.6490511,0.55142194,0.33446354,0.280817,0.5358425,0.6835313,0.5938328
0.30408692,0.5096412,0.64540917,0.36412153,0.33835056,0.5876864,0.69477725,0.5505723
0.4055659,0.55396694,0.5039348,0.35077032,0.30253053,0.48593414,0.51374704,0.51627284
0.40189016,0.5766781,0.47162947,0.38245946,0.40428555,0.4563172,0.5618344,0.45703247
0.3764881,0.5302615,0.41321757,0.41857916,0.42901674,0.41756138,0.46283963,0.46241465
0.4001322,0.596665,0.43779707,0.40546882,0.38532698,0.5328331,0.4278108,0.47791123
0.38465,0.6290133,0.47476608,0.45072418,0.32564673,0.45590636,0.45933503,0.40882957
0.38166484,0.6361433,0.4342025,0.44892722,0.25679436,0.41352257,0.5015774,0.48637858
0.32986945,0.5725054,0.4226086,0.3919286,0.33125573,0.38442004,0.57600194,0.42327568
0.26912516,0.58572304,0.4772481,0.38235557,0.34861124,0.38219672,0.55203414,0.44641852
0.30029374,0.57605857,0.45635983,0.421419,0.39284658,0.38447478,0.47700396,0.3900861
0.31091174,0.54693484,0.58553696,0.33779347,0.40276837,0.39243248,0.3758749,0.39916837
0.24519394,0.55485076,0.6359503,0.34021336,0.37734413,0.43076026,0.47129634,0.4161899
0.27766338,0.4384767,0.4116334,0.40998968,0.41196308,0.56396645,0.5056601,0.44983688
0.25071305,0.4786551,0.33891255,0.2863934,0.35111046,0.5622567,0.6487942,0.5641582
0.2679435,0.60788876,0.37468278,0.2520865,0.36888042,0.6882959,0.60664994,0.6035918
0.21634063,0.5473971,0.52876085,0.3422718,0.5131748,0.5555124,0.48159948,0.47662154
0.20653674,0.50165296,0.6724808,0.34723607,0.4376162,0.5467096,0.5241806,0.45390496
0.19965765,0.5675624,0.48546037,0.37898815,0.38855615,0.5883753,0.555055,0.44923595
0.26466522,0.54147077,0.5325711,0.37502408,0.2326287,0.6227616,0.693466,0.4673119
0.3157019,0.62627316,0.47845474,0.342816,0.3734269,0.5953472,0.6032632,0.32120267
0.3648563,0.6517658,0.4898947,0.3280709,0.28767675,0.6121384,0.5583105,0.22387895
0.44752702,0.54640174,0.4617283,0.33292505,0.29294652,0.4978297,0.49849427,0.3014717
0.38791108,0.5492401,0.5782336,0.3612077,0.33105496,0.49467662,0.6156467,0.3722134
0.41261238,0.6224731,0.5198893,0.3673756,0.29786205,0.57644325,0.5900905,0.43127826
0.38490194,0.5849608,0.490531,0.37457454,0.2655257,0.5322076,0.68033403,0.503279
0.33470368,0.4965186,0.5711214,0.31335592,0.35139868,0.5466779,0.69346356,0.3962722
0.27905217,0.3924474,0.43990958,0.24672198,0.27283263,0.5855693,0.53863794,0.539913
0.23093617,0.42789033,0.3772624,0.28343517,0.4099623,0.5714886,0.49657622,0.42291605
0.22945204,0.5226092,0.30705172,0.30954906,0.4042141,0.5364131,0.53628504,0.37655973
0.23217422,0.5463526,0.3665788,0.37606785,0.4940676,0.55098575,0.55737305,0.38279387
0.26712412,0.5580791,0.36786366,0.3405916,0.47372547,0.5188796,0.60054475,0.46401936
0.3393243,0.5278654,0.41717526,0.3325211,0.50860614,0.45125744,0.51360756,0.40363204
0.27504742,0.5483223,0.36997434,0.31330106,0.39278352,0.4374528,0.534545,0.3713096
0.26294932,0.55004644,0.45120656,0.24476916,0.42148402,0.4536721,0.49531075,0.36353484
0.3251948,0.5179556,0.622027,0.33142382,0.40179452,0.47508755,0.5180566,0.5991546
0.32321945,0.47817153,0.6525662,0.3237777,0.41491058,0.49048743,0.4899124,0.62064236
0.259029,0.5693927,0.49971527,0.2854306,0.4456203,0.5167126,0.57650214,0.56028247
0.27525988,0.53663546,0.63158256,0.29619372,0.41276947,0.54773265,0.515466,0.4990109
0.23864864,0.44542772,0.5112679,0.41461438,0.45115885,0.5546994,0.48695624,0.45329458
0.18426716,0.5149387,0.49423796,0.35172358,0.43506688,0.49985227,0.60300124,0.5910191
0.21763468,0.5246097,0.64561164,0.35436207,0.4991765,0.47659662,0.5879711,0.51823336
0.2669144,0.5479541,0.69823825,0.35780472,0.39958584,0.4863511,0.64153385,0.3888877
0.30266157,0.54960483,0.4847811,0.2709758,0.40764153,0.544439,0.5792152,0.29407632
0.38825393,0.59244066,0.4974711,0.3506522,0.4157549,0.5722836,0.6707802,0.39817172
0.38823143,0.6254942,0.39870167,0.3347837,0.38894537,0.49965417,0.69578683,0.5258716
0.27581435,0.5090429,0.30197328,0.28956953,0.4533041,0.46552384,0.57214326,0.6749287
0.2570118,0.52933174,0.17565158,0.3833879,0.41196704,0.5000021,0.53874016,0.50982153
0.21324916,0.5150057,0.17525616,0.34439003,0.4289074,0.49286577,0.5218575,0.5008347
0.123289496,0.52428144,0.29539788,0.27322942,0.35574088,0.5627532,0.62613,0.33598936
0.30551386,0.4644281,0.18896627,0.26348102,0.25099885,0.49040213,0.61916745,0.4710791
0.24747533,0.3869803,0.1861096,0.33683416,0.41663772,0.5060582,0.5996391,0.39029783
0.35758522,0.3917546,0.22446305,0.26170778,0.51463586,0.5325151,0.6119882,0.5194515
0.38385522,0.44199607,0.38057673,0.2809865,0.50035936,0.5169007,0.60575736,0.60266113
0.45319015,0.44710076,0.42976332,0.34185556,0.5354778,0.5669278,0.5819893,0.5728006
0.4682204,0.55445385,0.56964785,0.37369502,0.30636156,0.5311402,0.6288071,0.60246325
0.43173748,0.4934153,0.5117823,0.3159627,0.39495918,0.49843735,0.55956924,0.50268084
0.43904218,0.42820776,0.45520204,0.36422977,0.42369008,0.41151977,0.4812407,0.5371325
0.37241286,0.44378045,0.6143223,0.3107986,0.4028381,0.42535678,0.53545403,0.5704282
0.38913652,0.42426124,0.62507427,0.30207688,0.44341975,0.5973958,0.5623182,0.559576
0.3438342,0.44541264,0.501602,0.28507602,0.5503456,0.5421169,0.48651314,0.57246053
0.42232892,0.48828632,0.40090835,0.2988562,0.48708123,0.6145443,0.5571479,0.520243
0.43052235,0.48770237,0.38157964,0.32019144,0.41275948,0.59965765,0.5735353,0.6345768
0.41119692,0.46510288,0.23816623,0.22011024,0.4415679,0.64034057,0.4919891,0.5849127
0.44297755,0.35584658,0.28328595,0.27981383,0.36833695,0.52500147,0.51234394,0.44297028
0.3998509,0.41818187,0.41221526,0.30314153,0.32292548,0.5100261,0.64953566,0.4212321
0.42410952,0.4563953,0.32765764,0.30448684,0.28916547,0.5373054,0.6857431,0.44209808
0.4356253,0.49629906,0.628041,0.34775728,0.22605518,0.4983055,0.70688784,0.45445108
0.34019145,0.5008018,0.5135658,0.33768433,0.25561318,0.4886923,0.79267704,0.38492134
0.38530707,0.43435627,0.55837715,0.4230504,0.23957403,0.44586527,0.6024364,0.30336723
0.40048304,0.4167272,0.38461587,0.3646114,0.21058589,0.44337842,0.62117267,0.4125224
0.3369602,0.462073,0.40115944,0.39134303,0.12629423,0.5172747,0.6444309,0.40728658
0.29719302,0.483652,0.4977928,0.29118696,0.16255903,0.53791684,0.5143019,0.5133831
0.314413,0.5437258,0.65841126,0.31268686,0.108727306,0.49277848,0.45591623,0.552632
0.3414121,0.54609764,0.5707966,0.30725697,0.23185688,0.49234933,0.39008695,0.55155927
0.33668816,0.53244805,0.49338767,0.35273322,0.26289338,0.41172397,0.4593145,0.4430506
0.41212317,0.44827774,0.4004909,0.31192577,0.28060663,0.42431048,0.405903,0.43504015
0.34059885,0.4674723,0.27766132,0.34527925,0.34969395,0.4386536,0.45906818,0.54089195
0.2809846,0.48261076,0.33465052,0.3699058,0.3605656,0.48472,0.46381152,0.54762644
0.26527077,0.44268417,0.4290088,0.38221768,0.37709332,0.48186168,0.46672067,0.60191584
0.30588058,0.622731,0.32593745,0.34506106,0.39791104,0.4829202,0.5974945,0.60640174
0.40234736,0.60479474,0.53029203,0.2889414,0.36322415,0.49529654,0.5589106,0.6641605
0.30545932,0.5400995,0.4555028,0.34467626,0.24985969,0.4032142,0.6447966,0.7196442
0.29650223,0.5191147,0.3817606,0.35246328,0.3813488,0.37235367,0.7372475,0.70299727
0.36065507,0.5778642,0.4273278,0.24876384,0.25775838,0.37876785,0.6803355,0.6010695
0.34448177,0.65382206,0.33829048,0.21973409,0.30936754,0.35560328,0.5814779,0.55320436
0.39532587,0.6297508,0.3820842,0.24812335,0.34378204,0.40669078,0.57377553,0.596444
0.3673162,0.5398533,0.55742824,0.18893763,0.4278097,0.46097088,0.560186,0.4604287
0.32255515,0.5796233,0.51347536,0.24448587,0.35322183,0.5496762,0.4771657,0.47671178
